,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2_x,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,full_address_road,building_name,road_name_x,main_building_no,sub_building_no,postcode,latitude,longitude,apartment_name,building_m2_y,construction_year,contract_price,contract_year,contract_month,contract_date,contract_type,contract_date_full,date_difference
258,2021-104979(1),아파트,2023-06-07,64,잔금납부,2,784,501,553,71,6,19.56,5.92,59.86,18.11,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104979/35491.jpg,서울 성북구 종암동 104-1,1129013500,1129070500,서울,성북구,종암동,104,1,106동,22.0,2210,서울 성북구 종암로24가길 53,종암에스케이아파트,종암로24가길,53,,02798,37.6011857517073,127.036988885164,종암에스케이,59.86,1999.0,72,2021,1,20,,2021-01-20,868 days
259,2022-102512(1),아파트,2023-06-07,64,잔금납부,2,849,543,667,79,11,54.35,16.44,79.2,23.96,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102512/163558.jpg,서울 도봉구 쌍문동 388-33,1132010500,1132068000,서울,도봉구,쌍문동,388,33,2동,7.0,706,서울 도봉구 우이천로 304,쌍문한양아파트,우이천로,304,,01449,37.6459021096389,127.030692970618,한양1,66.33,1986.0,53,2022,8,8,직거래,2022-08-08,303 days
260,2022-102512(1),아파트,2023-06-07,64,잔금납부,2,849,543,667,79,11,54.35,16.44,79.2,23.96,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102512/163558.jpg,서울 도봉구 쌍문동 388-33,1132010500,1132068000,서울,도봉구,쌍문동,388,33,2동,7.0,706,서울 도봉구 우이천로 304,쌍문한양아파트,우이천로,304,,01449,37.6459021096389,127.030692970618,한양1,66.33,1986.0,68,2021,5,28,,2021-05-28,740 days
261,2022-102581(1),아파트,2023-06-07,64,잔금납부,2,441,282,315,71,4,21.572,6.53,33.18,10.04,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102581/163667.jpg,서울 중랑구 신내동 657,1126010600,1126069000,서울,중랑구,신내동,657,,903동,14.0,1407,서울 중랑구 신내로 127,신내9단지신내아파트,신내로,127,,02026,37.6119855898595,127.094726629688,신내9진흥,33.18,1996.0,42,2021,8,18,,2021-08-18,658 days
262,2022-102581(1),아파트,2023-06-07,64,잔금납부,2,441,282,315,71,4,21.572,6.53,33.18,10.04,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102581/163667.jpg,서울 중랑구 신내동 657,1126010600,1126069000,서울,중랑구,신내동,657,,903동,14.0,1407,서울 중랑구 신내로 127,신내9단지신내아파트,신내로,127,,02026,37.6119855898595,127.094726629688,신내9진흥,49.93,1996.0,59,2022,5,18,중개거래,2022-05-18,385 days
263,2022-102581(1),아파트,2023-06-07,64,잔금납부,2,441,282,315,71,4,21.572,6.53,33.18,10.04,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102581/163667.jpg,서울 중랑구 신내동 657,1126010600,1126069000,서울,중랑구,신내동,657,,903동,14.0,1407,서울 중랑구 신내로 127,신내9단지신내아파트,신내로,127,,02026,37.6119855898595,127.094726629688,신내9진흥,49.93,1996.0,49,2020,10,24,,2020-10-24,956 days
264,2022-102581(1),아파트,2023-06-07,64,잔금납부,2,441,282,315,71,4,21.572,6.53,33.18,10.04,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102581/163667.jpg,서울 중랑구 신내동 657,1126010600,1126069000,서울,중랑구,신내동,657,,903동,14.0,1407,서울 중랑구 신내로 127,신내9단지신내아파트,신내로,127,,02026,37.6119855898595,127.094726629688,신내9진흥,33.18,1996.0,30,2020,12,14,,2020-12-14,905 days
265,2022-102581(1),아파트,2023-06-07,64,잔금납부,2,441,282,315,71,4,21.572,6.53,33.18,10.04,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102581/163667.jpg,서울 중랑구 신내동 657,1126010600,1126069000,서울,중랑구,신내동,657,,903동,14.0,1407,서울 중랑구 신내로 127,신내9단지신내아파트,신내로,127,,02026,37.6119855898595,127.094726629688,신내9진흥,33.18,1996.0,31,2021,2,9,,2021-02-09,848 days
266,2022-102581(1),아파트,2023-06-07,64,잔금납부,2,441,282,315,71,4,21.572,6.53,33.18,10.04,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102581/163667.jpg,서울 중랑구 신내동 657,1126010600,1126069000,서울,중랑구,신내동,657,,903동,14.0,1407,서울 중랑구 신내로 127,신내9단지신내아파트,신내로,127,,02026,37.6119855898595,127.094726629688,신내9진흥,33.18,1996.0,32,2021,4,15,,2021-04-15,783 days
267,2022-102581(1),아파트,2023-06-07,64,잔금납부,2,441,282,315,71,4,21.572,6.53,33.18,10.04,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102581/163667.jpg,서울 중랑구 신내동 657,1126010600,1126069000,서울,중랑구,신내동,657,,903동,14.0,1407,서울 중랑구 신내로 127,신내9단지신내아파트,신내로,127,,02026,37.6119855898595,127.094726629688,신내9진흥,39.84,1996.0,43,2021,5,29,,2021-05-29,739 days
268,2022-102581(1),아파트,2023-06-07,64,잔금납부,2,441,282,315,71,4,21.572,6.53,33.18,10.04,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/102581/163667.jpg,서울 중랑구 신내동 657,1126010600,1126069000,서울,중랑구,신내동,657,,903동,14.0,1407,서울 중랑구 신내로 127,신내9단지신내아파트,신내로,127,,02026,37.6119855898595,127.094726629688,신내9진흥,49.93,1996.0,54,2021,6,5,,2021-06-05,732 days
269,2022-3210(1),아파트,2023-06-01,64,잔금납부,2,900,576,721,80,19,44.1612,13.36,79.87,24.16,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/3210/58055_AUTO_258.jpg,서울 종로구 창신동 702,1111017400,1111069000,서울,종로구,창신동,702,,102동,10.0,1004,서울 종로구 동망산길 19,창신쌍용아파트 1지구,동망산길,19,,03093,37.5805125839757,127.014014651795,창신쌍용1,79.87,1992.0,73,2020,11,14,,2020-11-14,929 days
270,2022-3210(1),아파트,2023-06-01,64,잔금납부,2,900,576,721,80,19,44.1612,13.36,79.87,24.16,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/3210/58055_AUTO_258.jpg,서울 종로구 창신동 702,1111017400,1111069000,서울,종로구,창신동,702,,102동,10.0,1004,서울 종로구 동망산길 19,창신쌍용아파트 1지구,동망산길,19,,03093,37.5805125839757,127.014014651795,창신쌍용1,54.7,1992.0,69,2020,12,28,,2020-12-28,885 days
271,2022-3210(1),아파트,2023-06-01,64,잔금납부,2,900,576,721,80,19,44.1612,13.36,79.87,24.16,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/3210/58055_AUTO_258.jpg,서울 종로구 창신동 702,1111017400,1111069000,서울,종로구,창신동,702,,102동,10.0,1004,서울 종로구 동망산길 19,창신쌍용아파트 1지구,동망산길,19,,03093,37.5805125839757,127.014014651795,창신쌍용1,54.7,1992.0,64,2021,2,28,,2021-02-28,823 days
272,2022-3210(1),아파트,2023-06-01,64,잔금납부,2,900,576,721,80,19,44.1612,13.36,79.87,24.16,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/3210/58055_AUTO_258.jpg,서울 종로구 창신동 702,1111017400,1111069000,서울,종로구,창신동,702,,102동,10.0,1004,서울 종로구 동망산길 19,창신쌍용아파트 1지구,동망산길,19,,03093,37.5805125839757,127.014014651795,창신쌍용1,54.7,1992.0,54,2021,2,28,,2021-02-28,823 days
273,2022-3210(1),아파트,2023-06-01,64,잔금납부,2,900,576,721,80,19,44.1612,13.36,79.87,24.16,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/3210/58055_AUTO_258.jpg,서울 종로구 창신동 702,1111017400,1111069000,서울,종로구,창신동,702,,102동,10.0,1004,서울 종로구 동망산길 19,창신쌍용아파트 1지구,동망산길,19,,03093,37.5805125839757,127.014014651795,창신쌍용1,54.7,1992.0,68,2021,3,13,,2021-03-13,810 days
274,2022-111067(1),아파트,2023-06-01,80,배당종결,1,2,2,2,98,10,36.22,10.96,74.4,22.51,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111067/467629.jpg,서울 강남구 압구정동 397,1168011000,1168051000,서울,강남구,압구정동,397,,29동,2.0,203,서울 강남구 압구정로 113,미성아파트,압구정로,113,,06000,37.5239469817757,127.018254311656,미성2차,74.4,1987.0,221,2023,5,12,중개거래,2023-05-12,20 days
275,2022-111067(1),아파트,2023-06-01,80,배당종결,1,2,2,2,98,10,36.22,10.96,74.4,22.51,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111067/467629.jpg,서울 강남구 압구정동 397,1168011000,1168051000,서울,강남구,압구정동,397,,29동,2.0,203,서울 강남구 압구정로 113,미성아파트,압구정로,113,,06000,37.5239469817757,127.018254311656,미성2차,140.9,1987.0,400,2023,7,27,중개거래,2023-07-27,-56 days
276,2022-101653(1),아파트,2023-06-01,2,잔금납부,3,711,364,435,61,11,24.71,7.47,26.91,8.14,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/101653/99366.jpg,서울 양천구 신정동 311,1147010100,1147062000,서울,양천구,신정동,311,,1032동,5.0,501,서울 양천구 목동서로 400,목동신시가지아파트10단지,목동서로,400,,08090,37.5174039317093,126.858682558236,목동신시가지10,53.82,1987.0,104,2023,2,25,중개거래,2023-02-25,96 days
277,2022-101653(1),아파트,2023-06-01,2,잔금납부,3,711,364,435,61,11,24.71,7.47,26.91,8.14,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/101653/99366.jpg,서울 양천구 신정동 311,1147010100,1147062000,서울,양천구,신정동,311,,1032동,5.0,501,서울 양천구 목동서로 400,목동신시가지아파트10단지,목동서로,400,,08090,37.5174039317093,126.858682558236,목동신시가지10,127.21,1987.0,196,2020,12,1,,2020-12-01,912 days
278,2022-101653(1),아파트,2023-06-01,2,잔금납부,3,711,364,435,61,11,24.71,7.47,26.91,8.14,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/101653/99366.jpg,서울 양천구 신정동 311,1147010100,1147062000,서울,양천구,신정동,311,,1032동,5.0,501,서울 양천구 목동서로 400,목동신시가지아파트10단지,목동서로,400,,08090,37.5174039317093,126.858682558236,목동신시가지10,70.2,1987.0,135,2020,12,23,,2020-12-23,890 days
279,2022-101653(1),아파트,2023-06-01,2,잔금납부,3,711,364,435,61,11,24.71,7.47,26.91,8.14,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/101653/99366.jpg,서울 양천구 신정동 311,1147010100,1147062000,서울,양천구,신정동,311,,1032동,5.0,501,서울 양천구 목동서로 400,목동신시가지아파트10단지,목동서로,400,,08090,37.5174039317093,126.858682558236,목동신시가지10,53.82,1987.0,115,2021,2,7,,2021-02-07,844 days
280,2022-101653(1),아파트,2023-06-01,2,잔금납부,3,711,364,435,61,11,24.71,7.47,26.91,8.14,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/101653/99366.jpg,서울 양천구 신정동 311,1147010100,1147062000,서울,양천구,신정동,311,,1032동,5.0,501,서울 양천구 목동서로 400,목동신시가지아파트10단지,목동서로,400,,08090,37.5174039317093,126.858682558236,목동신시가지10,53.82,1987.0,127,2021,5,22,,2021-05-22,740 days
281,2022-108036(1),아파트,2023-05-31,64,잔금납부,2,672,430,470,70,5,26.026,7.87,49.99,15.12,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2022/108036/08038_AUTO_233.jpg,서울 양천구 신정동 1293,1147010100,1147064000,서울,양천구,신정동,1293,,106동,5.0,511,서울 양천구 신정로14길 6,학마을아파트,신정로14길,6,,08109,37.5080526501106,126.844319085147,학마을1단지,49.99,2000.0,67,2021,9,28,,2021-09-28,610 days
282,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,58.14,1995.0,71,2023,2,17,중개거래,2023-02-17,103 days
283,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,58.14,1995.0,69,2023,3,14,중개거래,2023-03-14,78 days
284,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,58.14,1995.0,74,2023,6,5,중개거래,2023-06-05,-5 days
285,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,37.67,1995.0,58,2020,8,8,,2020-08-08,1026 days
286,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,58.14,1995.0,79,2020,8,14,,2020-08-14,1020 days
287,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,37.67,1995.0,58,2020,8,27,,2020-08-27,1007 days
288,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,37.67,1995.0,59,2020,10,27,,2020-10-27,946 days
289,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,58.14,1995.0,83,2021,5,24,,2021-05-24,737 days
290,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,58.14,1995.0,84,2021,5,29,,2021-05-29,732 days
291,2022-116495(1),아파트,2023-05-31,80,매각,1,868,694,695,80,2,32.92,9.96,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/116495/214282.jpg,서울 강서구 등촌동 688,1150010200,1150053500,서울,강서구,등촌동,688,,301동,11.0,1108,서울 강서구 강서로56나길 37,등촌3단지주공아파트,강서로56나길,37,,07584,37.5616418349754,126.841111422493,주공3,58.14,1995.0,92,2021,7,17,,2021-07-17,683 days
292,2022-111968(1),아파트,2023-05-30,80,배당종결,1,2,2,2,91,6,37.0,11.19,68.91,20.85,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111968/103960.jpg,서울 서초구 잠원동 73,1165010600,1165058000,서울,서초구,잠원동,73,,112동,12.0,1213,서울 서초구 신반포로23길 41,신반포2지구아파트,신반포로23길,41,,06509,37.5106988312975,127.002864177186,신반포2,107.31,1978.0,360,2023,6,15,중개거래,2023-06-15,-16 days
293,2022-111968(1),아파트,2023-05-30,80,배당종결,1,2,2,2,91,6,37.0,11.19,68.91,20.85,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111968/103960.jpg,서울 서초구 잠원동 73,1165010600,1165058000,서울,서초구,잠원동,73,,112동,12.0,1213,서울 서초구 신반포로23길 41,신반포2지구아파트,신반포로23길,41,,06509,37.5106988312975,127.002864177186,신반포2,92.2,1978.0,255,2020,8,3,,2020-08-03,1030 days
294,2022-111968(1),아파트,2023-05-30,80,배당종결,1,2,2,2,91,6,37.0,11.19,68.91,20.85,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111968/103960.jpg,서울 서초구 잠원동 73,1165010600,1165058000,서울,서초구,잠원동,73,,112동,12.0,1213,서울 서초구 신반포로23길 41,신반포2지구아파트,신반포로23길,41,,06509,37.5106988312975,127.002864177186,신반포2,79.42,1978.0,220,2020,8,22,,2020-08-22,1011 days
295,2022-111968(1),아파트,2023-05-30,80,배당종결,1,2,2,2,91,6,37.0,11.19,68.91,20.85,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111968/103960.jpg,서울 서초구 잠원동 73,1165010600,1165058000,서울,서초구,잠원동,73,,112동,12.0,1213,서울 서초구 신반포로23길 41,신반포2지구아파트,신반포로23길,41,,06509,37.5106988312975,127.002864177186,신반포2,107.31,1978.0,275,2020,9,24,,2020-09-24,978 days
296,2022-111968(1),아파트,2023-05-30,80,배당종결,1,2,2,2,91,6,37.0,11.19,68.91,20.85,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111968/103960.jpg,서울 서초구 잠원동 73,1165010600,1165058000,서울,서초구,잠원동,73,,112동,12.0,1213,서울 서초구 신반포로23길 41,신반포2지구아파트,신반포로23길,41,,06509,37.5106988312975,127.002864177186,신반포2,79.42,1978.0,212,2020,10,25,,2020-10-25,947 days
297,2022-111968(1),아파트,2023-05-30,80,배당종결,1,2,2,2,91,6,37.0,11.19,68.91,20.85,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/111968/103960.jpg,서울 서초구 잠원동 73,1165010600,1165058000,서울,서초구,잠원동,73,,112동,12.0,1213,서울 서초구 신반포로23길 41,신반포2지구아파트,신반포로23길,41,,06509,37.5106988312975,127.002864177186,신반포2,107.31,1978.0,320,2021,4,25,,2021-04-25,765 days
298,2022-56042(1),아파트,2023-05-30,100,배당종결,0,441,441,441,100,1,17.2684,5.22,30.2133,9.14,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/56042/304543.jpg,서울 은평구 응암동 771,1138010700,1138059000,서울,은평구,응암동,771,,101동,10.0,1003,서울 은평구 백련산로 112,e편한세상 백련산,백련산로,112,,03475,37.5955669839631,126.923882803525,e편한세상백련산,84.31,2022.0,83,2023,5,6,중개거래,2023-05-06,24 days
299,2022-101(1),아파트,2023-05-25,64,잔금납부,2,965,617,656,68,5,56.08,16.96,129.66,39.22,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2022/101/169684.jpg,서울 금천구 독산동 1093-4,1154510200,1154561000,서울,금천구,독산동,1093,4,2동,5.0,505,서울 금천구 한내로 62,한신아파트,한내로,62,,08599,37.4565209738324,126.88803052732,한신아파트,89.46,1991.0,71,2020,12,12,,2020-12-12,894 days
