,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2_x,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,full_address_road,road_name_x,main_building_no,sub_building_no,postcode,latitude,longitude,apartment_name,building_m2_y,construction_year,contract_price,contract_year,contract_month,contract_date,contract_type,contract_date_full,date_difference
232,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,59.9772,2006.0,1750000000,2023,7,8,중개거래,2023-07-08,-17 days
233,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,84.9984,2006.0,2950000000,2021,8,13,,2021-08-13,677 days
234,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,59.9937,2006.0,1840000000,2020,8,15,,2020-08-15,1040 days
235,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,59.9818,2006.0,2180000000,2020,9,14,,2020-09-14,1010 days
236,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,114.993,2006.0,3190000000,2020,12,3,,2020-12-03,930 days
237,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,134.902,2006.0,3830000000,2021,3,15,,2021-03-15,828 days
238,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,84.9984,2006.0,2850000000,2021,5,31,,2021-05-31,751 days
239,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,84.9984,2006.0,2950000000,2021,7,14,,2021-07-14,707 days
240,2022-107372(1),아파트,2023-06-21,80,잔금납부,1,4340000000,3472000000,3654999000,84,5,62.0489,18.77,134.902,40.81,http://img1.speedauction.co.kr/new_gamimg/2023/A01/2022/107372/100596.jpg,서울 강남구 도곡동 527,1168011800,1168065600,서울,강남구,도곡동,527,,302동,5.0,504,서울 강남구 선릉로 221,선릉로,221,,06276,37.4935418220116,127.050547158351,도곡렉슬,84.9984,2006.0,2970000000,2021,7,31,,2021-07-31,690 days
241,2022-102109(1),아파트,2023-06-21,64,잔금납부,2,575000000,368000000,391000000,68,3,21.849,6.61,59.783,18.08,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2022/102109/88414.jpg,서울 중랑구 신내동 437,1126010600,1126068000,서울,중랑구,신내동,437,,101동,10.0,1004,서울 중랑구 용마산로125길 50,용마산로125길,50,,02071,37.6031247734606,127.100119242128,벽산,134.94,2000.0,810000000,2023,4,27,중개거래,2023-04-27,55 days
242,2022-102109(1),아파트,2023-06-21,64,잔금납부,2,575000000,368000000,391000000,68,3,21.849,6.61,59.783,18.08,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2022/102109/88414.jpg,서울 중랑구 신내동 437,1126010600,1126068000,서울,중랑구,신내동,437,,101동,10.0,1004,서울 중랑구 용마산로125길 50,용마산로125길,50,,02071,37.6031247734606,127.100119242128,벽산,59.783,2000.0,550000000,2021,7,2,,2021-07-02,719 days
243,2022-105405(1),아파트,2023-06-20,64,배당종결,2,806000000,515840000,550900000,68,4,28.99,8.77,59.4,17.97,http://img1.speedauction.co.kr/new_gamimg/2023/A05/2022/105405/77853.jpg,서울 성북구 돈암동 15-1,1129010300,1129058000,서울,성북구,돈암동,15,1,101동,10.0,1004,서울 성북구 동소문로34길 24,동소문로34길,24,,02807,37.5994822164406,127.023373194038,돈암동삼성,84.59,1999.0,890000000,2021,4,28,,2021-04-28,783 days
244,2022-50394(1),아파트,2023-06-19,64,잔금납부,2,1875000000,1200000000,1351275500,72,5,17.3,5.23,154.57,46.76,http://img1.speedauction.co.kr/new_gamimg/2023/A02/2022/50394/565244.jpg,서울 송파구 신천동 7-17,1171010200,1171071000,서울,송파구,신천동,7,17,,17.0,1704,서울 송파구 송파대로 562,송파대로,562,,05510,37.5153318715376,127.099542150352,한빛웰리스,146.74,1996.0,1350000000,2020,8,25,,2020-08-25,1028 days
245,2022-108777(1),아파트,2023-06-15,64,잔금납부,2,1540000000,985600000,1078000000,70,10,47.7459,14.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/108777/49501_AUTO_136.jpg,서울 영등포구 신길동 4945,1156013200,1156065000,서울,영등포구,신길동,4945,,102동,6.0,604,서울 영등포구 가마산로 442,가마산로,442,,07395,37.5048285933144,126.908013434753,래미안영등포프레비뉴,59.99,2015.0,880000000,2022,11,19,중개거래,2022-11-19,208 days
246,2022-108777(1),아파트,2023-06-15,64,잔금납부,2,1540000000,985600000,1078000000,70,10,47.7459,14.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/108777/49501_AUTO_136.jpg,서울 영등포구 신길동 4945,1156013200,1156065000,서울,영등포구,신길동,4945,,102동,6.0,604,서울 영등포구 가마산로 442,가마산로,442,,07395,37.5048285933144,126.908013434753,래미안영등포프레비뉴,84.98,2015.0,1120000000,2023,5,15,중개거래,2023-05-15,31 days
247,2022-108777(1),아파트,2023-06-15,64,잔금납부,2,1540000000,985600000,1078000000,70,10,47.7459,14.44,84.98,25.71,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/108777/49501_AUTO_136.jpg,서울 영등포구 신길동 4945,1156013200,1156065000,서울,영등포구,신길동,4945,,102동,6.0,604,서울 영등포구 가마산로 442,가마산로,442,,07395,37.5048285933144,126.908013434753,래미안영등포프레비뉴,84.98,2015.0,1280000000,2020,9,3,,2020-09-03,1015 days
248,2022-54732(1),아파트,2023-06-13,64,잔금납부,2,1370000000,876800000,1021823000,75,14,47.7408,14.44,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/54732/152315.jpg,서울 서대문구 북가좌동 481,1141011900,1141071000,서울,서대문구,북가좌동,481,,404동,7.0,701,서울 서대문구 수색로 100,수색로,100,,03709,37.5726489857162,126.910550761779,DMC래미안e편한세상,84.95,2012.0,1340000000,2021,8,25,,2021-08-25,657 days
249,2022-54732(1),아파트,2023-06-13,64,잔금납부,2,1370000000,876800000,1021823000,75,14,47.7408,14.44,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/54732/152315.jpg,서울 서대문구 북가좌동 481,1141011900,1141071000,서울,서대문구,북가좌동,481,,404동,7.0,701,서울 서대문구 수색로 100,수색로,100,,03709,37.5726489857162,126.910550761779,DMC래미안e편한세상,59.97,2012.0,1090000000,2022,6,29,중개거래,2022-06-29,349 days
250,2022-54732(1),아파트,2023-06-13,64,잔금납부,2,1370000000,876800000,1021823000,75,14,47.7408,14.44,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/54732/152315.jpg,서울 서대문구 북가좌동 481,1141011900,1141071000,서울,서대문구,북가좌동,481,,404동,7.0,701,서울 서대문구 수색로 100,수색로,100,,03709,37.5726489857162,126.910550761779,DMC래미안e편한세상,84.95,2012.0,1160000000,2020,8,21,,2020-08-21,1026 days
251,2022-54732(1),아파트,2023-06-13,64,잔금납부,2,1370000000,876800000,1021823000,75,14,47.7408,14.44,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/54732/152315.jpg,서울 서대문구 북가좌동 481,1141011900,1141071000,서울,서대문구,북가좌동,481,,404동,7.0,701,서울 서대문구 수색로 100,수색로,100,,03709,37.5726489857162,126.910550761779,DMC래미안e편한세상,84.95,2012.0,1100000000,2020,10,17,,2020-10-17,969 days
252,2022-54732(1),아파트,2023-06-13,64,잔금납부,2,1370000000,876800000,1021823000,75,14,47.7408,14.44,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/54732/152315.jpg,서울 서대문구 북가좌동 481,1141011900,1141071000,서울,서대문구,북가좌동,481,,404동,7.0,701,서울 서대문구 수색로 100,수색로,100,,03709,37.5726489857162,126.910550761779,DMC래미안e편한세상,84.95,2012.0,1180000000,2020,12,26,,2020-12-26,899 days
253,2022-54732(1),아파트,2023-06-13,64,잔금납부,2,1370000000,876800000,1021823000,75,14,47.7408,14.44,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A03/2022/54732/152315.jpg,서울 서대문구 북가좌동 481,1141011900,1141071000,서울,서대문구,북가좌동,481,,404동,7.0,701,서울 서대문구 수색로 100,수색로,100,,03709,37.5726489857162,126.910550761779,DMC래미안e편한세상,84.94,2012.0,1240000000,2021,2,15,,2021-02-15,848 days
254,2022-101332(1),아파트,2023-06-13,64,잔금납부,2,938000000,600320000,673999990,72,9,26.983,8.16,84.915,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2022/101332/40411_AUTO_101.jpg,서울 구로구 개봉동 480,1153010700,1153075000,서울,구로구,개봉동,480,,204동,5.0,501,서울 구로구 개봉로20길 158,개봉로20길,158,,08330,37.4916167844078,126.861624228247,현대홈타운,59.49,2001.0,770000000,2021,9,27,,2021-09-27,624 days
255,2022-101332(1),아파트,2023-06-13,64,잔금납부,2,938000000,600320000,673999990,72,9,26.983,8.16,84.915,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2022/101332/40411_AUTO_101.jpg,서울 구로구 개봉동 480,1153010700,1153075000,서울,구로구,개봉동,480,,204동,5.0,501,서울 구로구 개봉로20길 158,개봉로20길,158,,08330,37.4916167844078,126.861624228247,현대홈타운,115.0,2001.0,860000000,2021,1,5,,2021-01-05,889 days
256,2021-115976(1),아파트,2023-06-07,8,잔금납부,8,148000000,24830000,24830000,17,1,4.914,1.49,12.21,3.69,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/115976/150223.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,9.0,903,서울 영등포구 경인로112길 4-7,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.97,2013.0,150000000,2022,1,15,직거래,2022-01-15,508 days
257,2021-115976(1),아파트,2023-06-07,8,잔금납부,8,148000000,24830000,24830000,17,1,4.914,1.49,12.21,3.69,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/115976/150223.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,9.0,903,서울 영등포구 경인로112길 4-7,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.05,2013.0,140000000,2022,3,21,직거래,2022-03-21,443 days
258,2021-115976(1),아파트,2023-06-07,8,잔금납부,8,148000000,24830000,24830000,17,1,4.914,1.49,12.21,3.69,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/115976/150223.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,9.0,903,서울 영등포구 경인로112길 4-7,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.05,2013.0,140000000,2020,8,5,,2020-08-05,1036 days
259,2022-385(1),아파트,2023-06-07,64,잔금납부,2,1470000000,940800000,1121250000,76,5,87.92,26.6,156.876,47.45,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/385/123326.jpg,서울 강서구 화곡동 1091,1150010300,1150056000,서울,강서구,화곡동,1091,,113동,2.0,203,서울 강서구 화곡로13길 107,화곡로13길,107,,07703,37.5446220190794,126.831442765438,화곡푸르지오,156.876,2002.0,1020000000,2020,9,23,,2020-09-23,987 days
260,2022-385(1),아파트,2023-06-07,64,잔금납부,2,1470000000,940800000,1121250000,76,5,87.92,26.6,156.876,47.45,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/385/123326.jpg,서울 강서구 화곡동 1091,1150010300,1150056000,서울,강서구,화곡동,1091,,113동,2.0,203,서울 강서구 화곡로13길 107,화곡로13길,107,,07703,37.5446220190794,126.831442765438,화곡푸르지오,144.123,2002.0,1120000000,2020,11,17,,2020-11-17,932 days
261,2022-385(1),아파트,2023-06-07,64,잔금납부,2,1470000000,940800000,1121250000,76,5,87.92,26.6,156.876,47.45,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/385/123326.jpg,서울 강서구 화곡동 1091,1150010300,1150056000,서울,강서구,화곡동,1091,,113동,2.0,203,서울 강서구 화곡로13길 107,화곡로13길,107,,07703,37.5446220190794,126.831442765438,화곡푸르지오,125.021,2002.0,1000000000,2020,11,26,,2020-11-26,923 days
262,2022-385(1),아파트,2023-06-07,64,잔금납부,2,1470000000,940800000,1121250000,76,5,87.92,26.6,156.876,47.45,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/385/123326.jpg,서울 강서구 화곡동 1091,1150010300,1150056000,서울,강서구,화곡동,1091,,113동,2.0,203,서울 강서구 화곡로13길 107,화곡로13길,107,,07703,37.5446220190794,126.831442765438,화곡푸르지오,84.914,2002.0,870000000,2020,12,12,,2020-12-12,907 days
263,2022-385(1),아파트,2023-06-07,64,잔금납부,2,1470000000,940800000,1121250000,76,5,87.92,26.6,156.876,47.45,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/385/123326.jpg,서울 강서구 화곡동 1091,1150010300,1150056000,서울,강서구,화곡동,1091,,113동,2.0,203,서울 강서구 화곡로13길 107,화곡로13길,107,,07703,37.5446220190794,126.831442765438,화곡푸르지오,144.123,2002.0,1180000000,2021,2,28,,2021-02-28,829 days
264,2022-385(1),아파트,2023-06-07,64,잔금납부,2,1470000000,940800000,1121250000,76,5,87.92,26.6,156.876,47.45,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/385/123326.jpg,서울 강서구 화곡동 1091,1150010300,1150056000,서울,강서구,화곡동,1091,,113동,2.0,203,서울 강서구 화곡로13길 107,화곡로13길,107,,07703,37.5446220190794,126.831442765438,화곡푸르지오,125.021,2002.0,1120000000,2021,5,11,,2021-05-11,757 days
265,2022-385(1),아파트,2023-06-07,64,잔금납부,2,1470000000,940800000,1121250000,76,5,87.92,26.6,156.876,47.45,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/385/123326.jpg,서울 강서구 화곡동 1091,1150010300,1150056000,서울,강서구,화곡동,1091,,113동,2.0,203,서울 강서구 화곡로13길 107,화곡로13길,107,,07703,37.5446220190794,126.831442765438,화곡푸르지오,144.123,2002.0,1310000000,2021,6,18,,2021-06-18,719 days
266,2022-103444(1),아파트,2023-06-07,64,잔금납부,2,1237000000,791680000,841160000,68,5,34.31,10.38,84.96,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/103444/126291.jpg,서울 양천구 신정동 337,1147010100,1147068000,서울,양천구,신정동,337,,209동,12.0,1207,서울 양천구 목동남로4길 6-23,목동남로4길,6,23,08104,37.5077431079687,126.866510976521,목동우성2,84.96,2000.0,1200000000,2022,1,29,중개거래,2022-01-29,494 days
267,2022-103444(1),아파트,2023-06-07,64,잔금납부,2,1237000000,791680000,841160000,68,5,34.31,10.38,84.96,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/103444/126291.jpg,서울 양천구 신정동 337,1147010100,1147068000,서울,양천구,신정동,337,,209동,12.0,1207,서울 양천구 목동남로4길 6-23,목동남로4길,6,23,08104,37.5077431079687,126.866510976521,목동우성2,113.91,2000.0,1270000000,2020,9,12,,2020-09-12,998 days
268,2022-103444(1),아파트,2023-06-07,64,잔금납부,2,1237000000,791680000,841160000,68,5,34.31,10.38,84.96,25.7,http://img1.speedauction.co.kr/new_gamimg/2023/A04/2022/103444/126291.jpg,서울 양천구 신정동 337,1147010100,1147068000,서울,양천구,신정동,337,,209동,12.0,1207,서울 양천구 목동남로4길 6-23,목동남로4길,6,23,08104,37.5077431079687,126.866510976521,목동우성2,84.96,2000.0,1120000000,2020,12,26,,2020-12-26,893 days
269,2021-104979(1),아파트,2023-06-07,64,잔금납부,2,784000000,501760000,553700707,71,6,19.56,5.92,59.86,18.11,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104979/35491.jpg,서울 성북구 종암동 104-1,1129013500,1129070500,서울,성북구,종암동,104,1,106동,22.0,2210,서울 성북구 종암로24가길 53,종암로24가길,53,,02798,37.6011857517073,127.036988885164,종암에스케이,59.86,1999.0,570000000,2023,2,7,중개거래,2023-02-07,120 days
270,2021-104979(1),아파트,2023-06-07,64,잔금납부,2,784000000,501760000,553700707,71,6,19.56,5.92,59.86,18.11,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104979/35491.jpg,서울 성북구 종암동 104-1,1129013500,1129070500,서울,성북구,종암동,104,1,106동,22.0,2210,서울 성북구 종암로24가길 53,종암로24가길,53,,02798,37.6011857517073,127.036988885164,종암에스케이,59.04,1999.0,560000000,2023,2,8,중개거래,2023-02-08,119 days
271,2021-104979(1),아파트,2023-06-07,64,잔금납부,2,784000000,501760000,553700707,71,6,19.56,5.92,59.86,18.11,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104979/35491.jpg,서울 성북구 종암동 104-1,1129013500,1129070500,서울,성북구,종암동,104,1,106동,22.0,2210,서울 성북구 종암로24가길 53,종암로24가길,53,,02798,37.6011857517073,127.036988885164,종암에스케이,59.86,1999.0,590000000,2023,5,18,중개거래,2023-05-18,20 days
